,PUMA Number,PUMA Name,Latitude,Longitude,Elevation,Time Zone
2081,G48006806,Hidalgo County (Southwest)--Mission City PUMA,26.222,-98.327,43,-6
2082,G48006900,Coastal Bend COG (Southeast) & Willacy County PUMA,27.103,-97.808,10,-6
2083,G48004601,Houston City (North Central)--North of I-10 & Inside Loop I-610 PUMA,29.792,-95.361,15,-6
2084,G48005916,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities PUMA",29.546,-98.315,255,-6
2085,G48005201,Capital Area COG--Williamson County (North)--Georgetown (East) & Taylor Cities PUMA,30.666,-97.531,206,-6
2086,G48002001,Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities PUMA,33.028,-96.886,173,-6
2087,G48005911,"San Antonio City (North), Hollywood Park Town & Shavano Park City PUMA",29.566,-98.532,270,-6
2088,G48003501,Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities PUMA,31.076,-97.717,257,-6
2089,G48005305,Austin City (Northwest) PUMA,30.399,-97.841,321,-6
2090,G48002502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities PUMA,32.809,-97.089,152,-6
2091,G48004604,Houston City (West Central)--South of I-10 & Inside Loop I-610 PUMA,29.745,-95.421,17,-6
2092,G48004638,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8 PUMA,29.677,-95.593,25,-6
2093,G48006601,Coastal Bend COG--Nueces County--Corpus Christi City (Outer) PUMA,27.739,-97.522,11,-6
2094,G48006702,Cameron County (West)--Harlingen & San Benito Cities PUMA,26.189,-97.731,13,-6
2095,G48006807,Hidalgo County (North & West) PUMA,26.484,-98.21,38,-6
2096,G48003302,El Paso City (East) PUMA,31.776,-106.299,1221,-7
2097,G48003000,Permian Basin Regional Planning Commission (Central)--Midland County--Midland City PUMA,31.871,-102.024,849,-6
2098,G48006805,Hidalgo County (Central)--McAllen City PUMA,26.216,-98.241,36,-6
2099,G48006000,Alamo Area COG (Northwest) & Blanco County PUMA,30.158,-98.919,562,-6
2100,G48004000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,31.449,-94.615,50,-6
2101,G48003303,El Paso City (Southeast) PUMA,31.695,-106.318,1119,-7
2102,G48003304,El Paso City (Central) PUMA,31.788,-106.419,1188,-7
2103,G48003305,El Paso City (North) PUMA,31.922,-106.436,1235,-7
2104,G48003306,El Paso City (Northwest) PUMA,31.902,-106.565,1239,-7
2105,G48003400,"Central Texas COG (West), Burnet & Llano Counties PUMA",31.186,-98.351,435,-6
2106,G48003502,"Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities PUMA",31.035,-97.464,182,-6
2107,G48003601,Brazos Valley COG (Outside Brazos County) & Milam County PUMA,30.849,-96.476,119,-6
2108,G48003602,Brazos Valley COG--Brazos County--College Station & Bryan Cities PUMA,30.657,-96.302,84,-6
2109,G48003700,Heart of Texas COG (Outside McLennan County) & Navarro County PUMA,31.772,-96.824,182,-6
2110,G48003801,Heart of Texas COG--McLennan County--Waco City (Central) PUMA,31.55,-97.153,151,-6
2111,G48003802,"Heart of Texas COG--McLennan County--Waco (Outer), Hewitt & Robinson Cities PUMA",31.403,-97.403,217,-6
2112,G48003900,Deep East Texas COG (West) & Walker County PUMA,30.953,-95.209,63,-6
2113,G48002318,Dallas County (Southwest)--Cedar Hill & Duncanville Cities PUMA,32.608,-96.977,235,-6
2114,G48002319,Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities PUMA,32.702,-96.964,139,-6
2115,G48002320,Dallas County (West)--Irving (South) & Grand Prairie (North) Cities PUMA,32.785,-96.975,131,-6
2116,G48002321,Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities PUMA,32.868,-96.969,145,-6
2117,G48002322,"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities PUMA",32.944,-96.958,153,-6
2118,G48002400,Parker County PUMA,32.777,-97.806,318,-6
2119,G48002503,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities PUMA,32.72,-97.082,195,-6
2120,G48002504,Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities PUMA,32.64,-97.086,183,-6
2121,G48002505,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities PUMA,32.599,-97.125,197,-6
2122,G48002506,Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20 PUMA,32.603,-97.275,194,-6
2123,G48002507,Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820 PUMA,32.716,-97.18,173,-6
2124,G48002508,"Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820 PUMA",32.71,-97.274,209,-6
2125,G48002509,Fort Worth (Northeast) & Hurst (South) Cities--North of I-30 PUMA,32.797,-97.201,141,-6
2126,G48002510,Tarrant County (North)--North Richland Hills (North) & Keller Cities PUMA,32.912,-97.223,218,-6
2127,G48002307,Dallas City (Northeast)--East of US-75 PUMA,32.889,-96.735,162,-6
2128,G48002308,Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities PUMA,32.95,-96.658,172,-6
2129,G48002309,Dallas (Far North) & Richardson (Southwest) Cities PUMA,32.952,-96.755,181,-6
2130,G48002310,"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635 PUMA",32.953,-96.851,177,-6
2131,G48002311,Dallas City (North)--South of I-635 & West of US-75 PUMA,32.892,-96.829,174,-6
2132,G48002312,"Dallas (West Central), University Park Cities & Highland Park Town PUMA",32.828,-96.849,140,-6
2133,G48002313,Dallas City (Downtown)--North of I-30 PUMA,32.807,-96.778,158,-6
2134,G48002314,Dallas City (East Central)--South of I-30 & East of I-35E PUMA,32.744,-96.763,128,-6
2135,G48002315,Dallas City (West Central)--East of Loop TX-12 & West of I-35E PUMA,32.762,-96.879,169,-6
2136,G48002316,Dallas City (South Central)--North of I-20 & West of I-35E PUMA,32.69,-96.855,189,-6
2137,G48002317,Dallas County (South)--DeSoto & Lancaster Cities PUMA,32.595,-96.819,164,-6
2138,G48002511,Fort Worth City (North)--East of I-35W & West of US-377 PUMA,32.928,-97.284,225,-6
2139,G48004610,Houston City (North)--West of Aldine & Inside Beltway TX-8 PUMA,29.909,-95.46,27,-6
2140,G48006803,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities PUMA",26.145,-98.204,28,-6
2141,G48004609,Houston City (North)--South of Aldine & Inside Beltway TX-8 PUMA,29.846,-95.408,22,-6
2142,G48005309,"Travis County (West, South & Outside Austin City) PUMA",30.474,-97.995,221,-6
2143,G48002501,"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities PUMA",32.926,-97.103,192,-6
2144,G48002002,Denton County (Southeast)--Lewisville City PUMA,33.03,-96.965,135,-6
2145,G49035008,"Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities PUMA",40.612,-111.715,2553,-7
2146,G49035009,Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities PUMA,40.529,-111.851,1450,-7
2147,G49049001,"Utah County (West)--Saratoga Springs, Payson & Lehi (Southwest) Cities PUMA",40.156,-111.953,1409,-7
2148,G49049002,"Utah County (Central)--Orem, Pleasant Grove, American Fork & Lindon Cities PUMA",40.335,-111.731,1398,-7
2149,G49049003,Utah County (Central)--Provo City PUMA,40.241,-111.658,1392,-7
2150,G49049004,"Utah County (East)--Spanish Fork, Springville, Lehi (Northeast) & Highland Cities PUMA",40.081,-111.445,1756,-7
2151,G49053001,Washington County--St. George City PUMA,37.263,-113.488,1605,-7
2152,G49057001,"Weber County (West)--Roy, North Ogden, Ogden (Northwest) & West Haven Cities PUMA",41.234,-112.189,1284,-7
2153,G49057002,Weber County (East)--Ogden (Southeast) & South Ogden Cities PUMA,41.295,-111.698,2253,-7
2154,G49003001,Tooele & Box Elder Counties PUMA,40.93,-113.065,1756,-7
2155,G49005001,"Cache, Summit, Morgan & Rich Counties PUMA",41.27,-111.313,2235,-7
2156,G49011001,"Davis County (North)--Layton, Clearfield, Kaysville, Syracuse & Clinton Cities PUMA",41.046,-112.176,1279,-7
2157,G49011002,"Davis County (South)--Bountiful, Farmington & North Salt Lake Cities PUMA",40.923,-111.883,1299,-7
2158,G49013001,Southeast Utah & Uintah Basin Region PUMA,39.081,-110.054,1539,-7
2159,G49021001,Southwest & South Central Utah (Outside Washington County)--Cedar City PUMA,38.423,-112.354,3338,-7
2160,G49035001,"Salt Lake County (Northwest)--Salt Lake City (West), West Valley City (West) & Magna PUMA",40.758,-112.105,1320,-7
2161,G49035002,Salt Lake County (Northeast)--Salt Lake City (East) PUMA,40.776,-111.752,1723,-7
2162,G49035003,"Salt Lake County--West Valley City (Central), Salt Lake City (South Central) & Kearns PUMA",40.704,-111.994,1297,-7
2163,G49035004,"Salt Lake County--West Valley City (East), Taylorsville & Murray (West) Cities PUMA",40.686,-111.928,1294,-7
2164,G49035005,"Salt Lake County (East Central)--Murray (East), Holladay Cities & Millcreek PUMA",40.676,-111.788,1607,-7
2165,G49035006,"Salt Lake County--West Jordan (West), Herriman & South Jordan (West) Cities PUMA",40.52,-112.061,1567,-7
2166,G49035007,"Salt Lake County--West Jordan (East), South Jordan (East) & Riverton Cities PUMA",40.547,-111.951,1368,-7
2167,G50000100,"Northwest Vermont--Chittenden, Franklin & Grand Isle Counties--Burlington City PUMA",44.686,-73.041,165,-5
2168,G50000200,"Northeast Vermont--Washington, Caledonia, Orleans, Lamoille & Essex Counties PUMA",44.59,-72.245,432,-5
2169,G50000300,"Southeast Vermont--Windsor, Windham & Orange Counties PUMA",43.509,-72.571,374,-5
2170,G50000400,"Southwest Vermont--Rutland, Bennington & Addison Counties PUMA",43.569,-73.097,718,-5
2171,G51051085,Northern Shenandoah Valley Regional Commission (South) PUMA,38.796,-78.492,455,-5
2172,G51051044,"Roanoke Valley-Alleghany Regional Commission (Roanoke, Salem Cities & Vinton Town) PUMA",37.279,-79.979,302,-5
2173,G51051155,Portsmouth & Norfolk (Southwest) Cities PUMA,36.859,-76.35,0,-5
2174,G51051215,"Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties PUMA",37.715,-77.983,87,-5
2175,G51001301,Arlington County (North) PUMA,38.896,-77.123,123,-5
2176,G51001302,Arlington County (South) PUMA,38.862,-77.078,44,-5
2177,G51051120,George Washington Regional Commission (South) PUMA,38.12,-77.431,34,-5
2178,G51051125,"Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions PUMA",37.717,-76.244,0,-5
2179,G51051135,Crater Planning District Commission PUMA,37.003,-77.348,24,-5
2180,G51051145,"Isle of Wight, Southampton Counties, Suffolk & Franklin Cities PUMA",36.762,-76.869,9,-5
2181,G51051154,Norfolk City (Northeast) PUMA,36.927,-76.242,4,-5
2182,G51051164,Virginia Beach City (North) PUMA,36.858,-76.001,3,-5
2183,G51051165,Virginia Beach City (Central) PUMA,36.806,-76.152,4,-5
2184,G51051167,Virginia Beach City (South) PUMA,36.686,-76.017,2,-5
2185,G51051175,Newport News City PUMA,37.076,-76.522,8,-5
2186,G51051186,Hampton City PUMA,37.048,-76.297,1,-5
2187,G51051206,"James City, York Counties, Williamsburg & Poquoson Cities PUMA",37.249,-76.546,4,-5
2188,G51051245,"Manassas, Manassas Park Cities & Prince William County (Central)--Buckhall & Sudley PUMA",38.749,-77.469,91,-5
2189,G51051246,"Prince William County (Southeast)--Dale City, Lake Ridge & Woodbridge PUMA",38.619,-77.317,45,-5
2190,G51051255,Alexandria City PUMA,38.818,-77.082,47,-5
2191,G51055001,Chesapeake City (Northeast) PUMA,36.77,-76.255,4,-5
2192,G51055002,Chesapeake City (South & West) PUMA,36.654,-76.304,5,-5
2193,G51059301,"Fairfax County (East Central)--Annandale, West Falls Church & Bailey's Crossroads PUMA",38.841,-77.176,92,-5
2194,G51059302,"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon PUMA",38.75,-77.092,9,-5
2195,G51059303,Fairfax County (Central) & Fairfax City--Burke PUMA,38.817,-77.276,122,-5
2196,G51059304,Fairfax County (Southwest)--Centreville (Southeast) & Lorton PUMA,38.736,-77.287,102,-5
2197,G51059305,"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East) PUMA",38.898,-77.299,112,-5
2198,G51059306,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia PUMA",38.77,-77.19,72,-5
2199,G51059307,Fairfax County (Northwest)--Reston (North) & Franklin Farm PUMA,38.945,-77.376,112,-5
2200,G51059308,Fairfax County (Northeast)--McLean & Idylwood PUMA,38.965,-77.241,89,-5
2201,G51059309,Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West) PUMA,38.856,-77.453,77,-5
2202,G51051224,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen PUMA",37.506,-77.346,49,-5
2203,G51051225,"Henrico County (West)--Tuckahoe, Short Pump & Wyndham PUMA",37.625,-77.579,58,-5
2204,G51051235,Richmond City PUMA,37.531,-77.476,22,-5
2205,G51051244,Prince William County (North & West)--Linton Hall & Gainesville PUMA,38.724,-77.543,72,-5
2206,G51004101,Chesterfield County (East)--James River Region PUMA,37.442,-77.478,60,-5
2207,G51004102,Chesterfield County (Central)--Chester & Rockwood PUMA,37.403,-77.521,62,-5
2208,G51004103,Chesterfield County (West)--Brandermill & Woodlake PUMA,37.347,-77.636,85,-5
2209,G51010701,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village) PUMA,39.034,-77.417,87,-5
2210,G51010702,Loudoun County (East Central)--Ashburn (Southwest/Belmont Ridge) & Dulles Airport PUMA,38.985,-77.499,84,-5
2211,G51010703,Loudoun County (West & South)--Leesburg Town PUMA,39.112,-77.676,126,-5
2212,G51051010,LENOWISCO & Cumberland Plateau Planning District Commissions PUMA,36.969,-82.32,686,-5
2213,G51051020,Mount Rogers Planning District Commission PUMA,36.81,-81.349,979,-5
2214,G51051040,New River Valley Planning District Commission PUMA,37.121,-80.532,600,-5
2215,G51051045,Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities) PUMA,37.382,-79.968,458,-5
2216,G51051080,Central Shenandoah Planning District Commission (Southwest) PUMA,38.09,-79.399,547,-5
2217,G51051084,Northern Shenandoah Valley Regional Commission (North) PUMA,39.177,-78.183,243,-5
2218,G51051087,Rappahannock-Rapidan Regional Commission PUMA,38.541,-77.992,118,-5
2219,G51051089,Thomas Jefferson Planning District Commission (South & East) PUMA,37.897,-78.42,157,-5
2220,G51051090,Thomas Jefferson Planning District Commission (North) PUMA,38.201,-78.542,184,-5
2221,G51051095,"Virginia's Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City PUMA",37.421,-79.262,230,-5
2222,G51051096,Virginia's Region 2000 (South)--Campbell County & Lynchburg City PUMA,37.23,-79.109,260,-5
2223,G51051097,West Piedmont Planning District Commission PUMA,36.75,-79.724,269,-5
2224,G51051105,Southside Planning District Commission & Commonwealth Regional Council PUMA,37.033,-78.406,150,-5
2225,G51051110,Central Shenandoah Planning District Commission (Northeast) PUMA,38.511,-78.876,376,-5
2226,G51051115,George Washington Regional Commission (North) PUMA,38.419,-77.459,76,-5
2227,G53010100,Whatcom County--Bellingham City PUMA,48.843,-121.836,1418,-8
2228,G53010200,"Skagit, Island & San Juan Counties PUMA",48.447,-122.174,473,-8
2229,G53010300,Chelan & Douglas Counties PUMA,47.821,-120.268,967,-8
2230,G53010400,"Stevens, Okanogan, Pend Oreille & Ferry Counties PUMA",48.503,-118.787,1181,-8
2231,G53010501,Spokane County (North Central)--Spokane City (North) PUMA,47.727,-117.426,609,-8
2232,G53010502,Spokane County (South Central)--Spokane City (South) PUMA,47.64,-117.447,577,-8
2233,G53010503,Spokane County (East Central)--Greater Spokane Valley City PUMA,47.656,-117.185,619,-8
2234,G53010504,Spokane County (Outer)--Cheney City PUMA,47.453,-117.634,721,-8
2235,G53010600,"Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties PUMA",46.946,-118.022,505,-8
2236,G53010701,"Benton & Franklin Counties--Pasco, Richland (North) & West Richland Cities PUMA",46.342,-119.382,122,-8
2237,G53010702,Benton County (East Central)--Kennewick & Richland (South) Cities PUMA,46.171,-119.143,182,-8
2238,G53010703,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties PUMA",46.327,-119.012,171,-8
2239,G53010800,Grant & Kittitas Counties PUMA,47.176,-120.012,174,-8
2240,G53010901,Yakima County (Central)--Greater Yakima City PUMA,46.602,-120.55,354,-8
2241,G53010902,Yakima County (Outer)--Sunnyside & Grandview Cities PUMA,46.457,-120.74,374,-8
2242,G53011000,"Lewis, Klickitat & Skamania Counties PUMA",46.287,-121.766,1253,-8
2243,G53011101,Clark County (Southwest)--Vancouver City (West & Central) PUMA,45.658,-122.66,49,-8
2244,G53011102,Clark County (West Central)--Salmon Creek & Hazel Dell PUMA,45.7,-122.639,76,-8
2245,G53011103,"Clark County (Southeast)--Vancouver (East), Camas & Washougal Cities PUMA",45.609,-122.395,145,-8
2246,G53011104,Clark County (North)--Battle Ground City & Orchards PUMA,45.819,-122.448,251,-8
2247,G53011200,"Cowlitz, Pacific & Wahkiakum Counties PUMA",46.374,-123.27,389,-8
2248,G53011300,Grays Harbor & Mason Counties PUMA,47.214,-123.623,116,-8
2249,G53011401,"Thurston County (Central)--Olympia, Lacey & Tumwater Cities PUMA",47.029,-122.835,65,-8
2250,G53011402,Thurston County (Outer) PUMA,46.917,-122.828,72,-8
2251,G53011501,Pierce County (Central)--Tacoma City (Central) PUMA,47.242,-122.466,117,-8
2252,G53011502,Pierce County (Northwest)--Peninsula Region & Tacoma City (West) PUMA,47.282,-122.674,0,-8
2253,G53011503,Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord PUMA,47.089,-122.552,122,-8
2254,G53011504,"Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway PUMA",47.134,-122.412,97,-8
2255,G53011505,Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities PUMA,47.232,-122.274,123,-8
2256,G53011506,Pierce County (East Central)--Puyallup City & South Hill PUMA,47.137,-122.298,137,-8
2257,G53011507,"Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge PUMA",46.959,-121.94,1404,-8
2258,G53011601,Seattle City (Northwest) PUMA,47.691,-122.362,82,-8
2259,G53011602,Seattle City (Northeast) PUMA,47.688,-122.285,102,-8
2260,G53011603,Seattle City (Downtown)--Queen Anne & Magnolia PUMA,47.639,-122.372,65,-8
2261,G53011604,Seattle City (Southeast)--Capitol Hill PUMA,47.581,-122.274,5,-8
2262,G53011605,Seattle City (West)--Duwamish & Beacon Hill PUMA,47.552,-122.352,91,-8
2263,G53011606,"King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities PUMA",47.756,-122.279,26,-8
2264,G53011607,"King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill PUMA",47.684,-122.166,104,-8
2265,G53011608,King County (Northwest Central)--Greater Bellevue City PUMA,47.607,-122.164,14,-8
2266,G53011609,"King County (Central)--Sammamish, Issaquah, Mercer Island & Newcastle Cities PUMA",47.562,-122.07,9,-8
2267,G53011610,"King County (Central)--Renton City, Fairwood, Bryn Mawr & Skyway PUMA",47.484,-122.19,73,-8
2268,G53011611,"King County (West Central)--Burien, SeaTac, Tukwila Cities & White Center PUMA",47.463,-122.31,130,-8
